match_no,inning,batting_team,bowling_team,ball_over,ball_result,bowler,batter,non_striker,shot_direction,player_out,dismissal_kind,fielders,batsman_runs,wide_runs,bye_runs,legbye_runs,noball_runs,extra_runs,total_runs
1,2,Kathmandu Gorkhas,Janakpur Bolts,7.4,1,Anil Sah,Aakash Tripathi,Ben Charlesworth,deep mid wicket,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,7.5,0,Anil Sah,Ben Charlesworth,Aakash Tripathi,,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,7.6,1,Anil Sah,Ben Charlesworth,Aakash Tripathi,point,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,8.1,W,Jan Nicol Loftie-Eaton,Ben Charlesworth,Aakash Tripathi,,Ben Charlesworth,caught & bowled,Jan Nicol Loftie-Eaton,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,8.2,0,Jan Nicol Loftie-Eaton,Bhim Sharki,Aakash Tripathi,covers,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,8.3,1,Jan Nicol Loftie-Eaton,Bhim Sharki,Aakash Tripathi,deep mid wicket,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,8.4,1,Jan Nicol Loftie-Eaton,Aakash Tripathi,Bhim Sharki,long on,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,8.5,0,Jan Nicol Loftie-Eaton,Bhim Sharki,Aakash Tripathi,,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,8.6,1,Jan Nicol Loftie-Eaton,Bhim Sharki,Aakash Tripathi,extra covers,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,9.1,0,Lalit Rajbanshi,Bhim Sharki,Aakash Tripathi,short third man,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,9.2,1,Lalit Rajbanshi,Bhim Sharki,Aakash Tripathi,,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,9.3,1,Lalit Rajbanshi,Aakash Tripathi,Bhim Sharki,short fine leg,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,9.4,W,Lalit Rajbanshi,Bhim Sharki,Aakash Tripathi,,Bhim Sharki,caught,†Lahiru Milantha,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,9.5,1,Lalit Rajbanshi,Milind Kumar,Aakash Tripathi,covers,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,9.6,0,Lalit Rajbanshi,Aakash Tripathi,Milind Kumar,,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,10.1,0,Bikash Aagri,Milind Kumar,Aakash Tripathi,mid off,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,10.2,2,Bikash Aagri,Milind Kumar,Aakash Tripathi,third man,,,,2,0,0,0,0,0,2
1,2,Kathmandu Gorkhas,Janakpur Bolts,10.3,1,Bikash Aagri,Milind Kumar,Aakash Tripathi,third man,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,10.4,0,Bikash Aagri,Aakash Tripathi,Milind Kumar,covers,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,10.5,0,Bikash Aagri,Aakash Tripathi,Milind Kumar,,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,10.6,2,Bikash Aagri,Aakash Tripathi,Milind Kumar,backward square leg,,,,2,0,0,0,0,0,2
1,2,Kathmandu Gorkhas,Janakpur Bolts,11.1,1,Lahiru Samarakoon,Milind Kumar,Aakash Tripathi,third man,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,11.2,2,Lahiru Samarakoon,Aakash Tripathi,Milind Kumar,mid wicket,,,,2,0,0,0,0,0,2
1,2,Kathmandu Gorkhas,Janakpur Bolts,11.3,0,Lahiru Samarakoon,Aakash Tripathi,Milind Kumar,mid wicket,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,11.4,1,Lahiru Samarakoon,Aakash Tripathi,Milind Kumar,deep mid wicket,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,11.5,1,Lahiru Samarakoon,Milind Kumar,Aakash Tripathi,third man,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,11.6,1,Lahiru Samarakoon,Aakash Tripathi,Milind Kumar,deep mid wicket,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,12.1,1,Jan Nicol Loftie-Eaton,Aakash Tripathi,Milind Kumar,deep mid wicket,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,12.2,1,Jan Nicol Loftie-Eaton,Milind Kumar,Aakash Tripathi,,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,12.3,1,Jan Nicol Loftie-Eaton,Aakash Tripathi,Milind Kumar,mid on,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,12.4,1,Jan Nicol Loftie-Eaton,Milind Kumar,Aakash Tripathi,long on,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,12.5,0,Jan Nicol Loftie-Eaton,Aakash Tripathi,Milind Kumar,covers,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,12.6,0,Jan Nicol Loftie-Eaton,Aakash Tripathi,Milind Kumar,extra covers,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,13.1,0,Lalit Rajbanshi,Milind Kumar,Aakash Tripathi,short third man,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,13.2,0,Lalit Rajbanshi,Milind Kumar,Aakash Tripathi,,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,13.3,0,Lalit Rajbanshi,Milind Kumar,Aakash Tripathi,,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,13.4,0,Lalit Rajbanshi,Milind Kumar,Aakash Tripathi,,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,13.5,0,Lalit Rajbanshi,Milind Kumar,Aakash Tripathi,covers,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,13.6,1,Lalit Rajbanshi,Milind Kumar,Aakash Tripathi,deep mid wicket,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,14.1,1,Jan Nicol Loftie-Eaton,Milind Kumar,Aakash Tripathi,long on,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,14.2,2,Jan Nicol Loftie-Eaton,Aakash Tripathi,Milind Kumar,long off,,,,2,0,0,0,0,0,2
1,2,Kathmandu Gorkhas,Janakpur Bolts,14.3,4,Jan Nicol Loftie-Eaton,Aakash Tripathi,Milind Kumar,deep covers,,,,4,0,0,0,0,0,4
1,2,Kathmandu Gorkhas,Janakpur Bolts,14.4,1,Jan Nicol Loftie-Eaton,Aakash Tripathi,Milind Kumar,square,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,14.5,0,Jan Nicol Loftie-Eaton,Milind Kumar,Aakash Tripathi,off side,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,14.6,1,Jan Nicol Loftie-Eaton,Milind Kumar,Aakash Tripathi,long on,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,15.1,0,Sanjay Krishnamurthi,Milind Kumar,Aakash Tripathi,short extra covers,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,15.2,1,Sanjay Krishnamurthi,Milind Kumar,Aakash Tripathi,long on,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,15.3,0,Sanjay Krishnamurthi,Aakash Tripathi,Milind Kumar,backward point,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,15.4,W,Sanjay Krishnamurthi,Aakash Tripathi,Milind Kumar,,Aakash Tripathi,bowled,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,15.5,1,Sanjay Krishnamurthi,John Simpson,Milind Kumar,long on,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,15.6,6,Sanjay Krishnamurthi,Milind Kumar,John Simpson,long on,,,,6,0,0,0,0,0,6
1,2,Kathmandu Gorkhas,Janakpur Bolts,16.1,6,Kishore Mahato,John Simpson,Milind Kumar,square,,,,6,0,0,0,0,0,6
1,2,Kathmandu Gorkhas,Janakpur Bolts,16.2,1,Kishore Mahato,John Simpson,Milind Kumar,backward square leg,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,16.3,1,Kishore Mahato,Milind Kumar,John Simpson,third man,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,16.4,4,Kishore Mahato,John Simpson,Milind Kumar,,,,,4,0,0,0,0,0,4
1,2,Kathmandu Gorkhas,Janakpur Bolts,16.5,1,Kishore Mahato,John Simpson,Milind Kumar,long off,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,16.6,W,Kishore Mahato,Milind Kumar,John Simpson,,Milind Kumar,caught,†Lahiru Milantha,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,17.1,W,Anil Sah,John Simpson,Mohammad Aadil Alam,mid wicket,John Simpson,lbw,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,17.2,0,Anil Sah,Mohammad Aadil Alam,Gerhard Erasmus,off side,,,,0,0,0,0,0,0,0
1,2,Kathmandu Gorkhas,Janakpur Bolts,17.3,1,Anil Sah,Mohammad Aadil Alam,Gerhard Erasmus,short mid wicket,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,17.4,1,Anil Sah,Gerhard Erasmus,Mohammad Aadil Alam,covers,,,,1,0,0,0,0,0,1
1,2,Kathmandu Gorkhas,Janakpur Bolts,17.5,6,Anil Sah,Mohammad Aadil Alam,Gerhard Erasmus,long on,,,,6,0,0,0,0,0,6
1,2,Kathmandu Gorkhas,Janakpur Bolts,17.6,1,Anil Sah,Mohammad Aadil Alam,Gerhard Erasmus,fine leg,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,0.1,4,Sohail Tanvir,Priyank Panchal,Max O'Dowd,covers,,,,4,0,0,0,0,0,4
2,1,Karnali Yaks,Chitwan Rhinos,0.2,0,Sohail Tanvir,Priyank Panchal,Max O'Dowd,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,0.3,0,Sohail Tanvir,Priyank Panchal,Max O'Dowd,square,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,0.4,0,Sohail Tanvir,Priyank Panchal,Max O'Dowd,square leg,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,0.5,1,Sohail Tanvir,Priyank Panchal,Max O'Dowd,,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,0.6,0,Sohail Tanvir,Max O'Dowd,Priyank Panchal,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,1.1,0,Rijan Dhakal,Priyank Panchal,Max O'Dowd,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,1.2,6,Rijan Dhakal,Priyank Panchal,Max O'Dowd,deep square leg,,,,6,0,0,0,0,0,6
2,1,Karnali Yaks,Chitwan Rhinos,1.3,1,Rijan Dhakal,Priyank Panchal,Max O'Dowd,mid off,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,1.4,1,Rijan Dhakal,Max O'Dowd,Priyank Panchal,backward point,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,1.5,0,Rijan Dhakal,Priyank Panchal,Max O'Dowd,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,1.6,4,Rijan Dhakal,Priyank Panchal,Max O'Dowd,straight,,,,4,0,0,0,0,0,4
2,1,Karnali Yaks,Chitwan Rhinos,2.1,0,Sohail Tanvir,Max O'Dowd,Priyank Panchal,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,2.2,0,Sohail Tanvir,Max O'Dowd,Priyank Panchal,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,2.3,0,Sohail Tanvir,Max O'Dowd,Priyank Panchal,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,2.4,2,Sohail Tanvir,Max O'Dowd,Priyank Panchal,mid wicket,,,,2,0,0,0,0,0,2
2,1,Karnali Yaks,Chitwan Rhinos,2.5,2,Sohail Tanvir,Max O'Dowd,Priyank Panchal,extra covers,,,,2,0,0,0,0,0,2
2,1,Karnali Yaks,Chitwan Rhinos,2.6,1,Sohail Tanvir,Max O'Dowd,Priyank Panchal,mid on,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,3.1,0,Kamal Singh Airee,Max O'Dowd,Priyank Panchal,covers,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,3.2,4,Kamal Singh Airee,Max O'Dowd,Priyank Panchal,mid wicket,,,,4,0,0,0,0,0,4
2,1,Karnali Yaks,Chitwan Rhinos,3.3,1,Kamal Singh Airee,Max O'Dowd,Priyank Panchal,point,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,3.4,2,Kamal Singh Airee,Priyank Panchal,Max O'Dowd,third man,,,,2,0,0,0,0,0,2
2,1,Karnali Yaks,Chitwan Rhinos,3.5,0,Kamal Singh Airee,Priyank Panchal,Max O'Dowd,short mid wicket,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,3.6,4,Kamal Singh Airee,Priyank Panchal,Max O'Dowd,straight,,,,4,0,0,0,0,0,4
2,1,Karnali Yaks,Chitwan Rhinos,4.1,1,Kushal Malla,Max O'Dowd,Priyank Panchal,long off,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,4.2,0,Kushal Malla,Priyank Panchal,Max O'Dowd,mid on,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,4.3,1,Kushal Malla,Priyank Panchal,Max O'Dowd,long off,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,4.4,1,Kushal Malla,Max O'Dowd,Priyank Panchal,long off,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,4.5,4,Kushal Malla,Priyank Panchal,Max O'Dowd,mid on,,,,4,0,0,0,0,0,4
2,1,Karnali Yaks,Chitwan Rhinos,4.6,6,Kushal Malla,Priyank Panchal,Max O'Dowd,long on,,,,6,0,0,0,0,0,6
2,1,Karnali Yaks,Chitwan Rhinos,5.1,0,Kamal Singh Airee,Max O'Dowd,Priyank Panchal,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,5.2,1,Kamal Singh Airee,Max O'Dowd,Priyank Panchal,deep square leg,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,5.3,0,Kamal Singh Airee,Priyank Panchal,Max O'Dowd,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,5.4,3,Kamal Singh Airee,Priyank Panchal,Max O'Dowd,backward square leg,,,,3,0,0,0,0,0,3
2,1,Karnali Yaks,Chitwan Rhinos,5.5,0,Kamal Singh Airee,Max O'Dowd,Priyank Panchal,covers,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,5.6,1,Kamal Singh Airee,Max O'Dowd,Priyank Panchal,long off,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,6.1,0,Saif Zaib,Max O'Dowd,Priyank Panchal,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,6.2,0,Saif Zaib,Max O'Dowd,Priyank Panchal,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,6.3,0,Saif Zaib,Max O'Dowd,Priyank Panchal,covers,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,6.4,1,Saif Zaib,Max O'Dowd,Priyank Panchal,square leg,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,6.5,1,Saif Zaib,Priyank Panchal,Max O'Dowd,mid on,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,6.6,1,Saif Zaib,Max O'Dowd,Priyank Panchal,deep covers,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,7.1,1,Kushal Malla,Max O'Dowd,Priyank Panchal,long on,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,7.2,1,Kushal Malla,Priyank Panchal,Max O'Dowd,mid wicket,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,7.3,1,Kushal Malla,Max O'Dowd,Priyank Panchal,backward point,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,7.4,1,Kushal Malla,Priyank Panchal,Max O'Dowd,deep square leg,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,7.5,0,Kushal Malla,Max O'Dowd,Priyank Panchal,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,7.6,1,Kushal Malla,Max O'Dowd,Priyank Panchal,mid wicket,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,8.1,0,Saif Zaib,Max O'Dowd,Priyank Panchal,covers,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,8.2,0,Saif Zaib,Max O'Dowd,Priyank Panchal,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,8.3,1lb,Saif Zaib,Max O'Dowd,Priyank Panchal,fine leg,,,,0,0,0,1,0,1,1
2,1,Karnali Yaks,Chitwan Rhinos,8.4,1,Saif Zaib,Priyank Panchal,Max O'Dowd,long on,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,8.5,W,Saif Zaib,Max O'Dowd,Priyank Panchal,,Max O'Dowd,bowled,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,8.6,0,Saif Zaib,Mark Watt,Priyank Panchal,short mid wicket,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,9.1,0,Kushal Malla,Priyank Panchal,Mark Watt,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,9.2,2,Kushal Malla,Priyank Panchal,Mark Watt,backward point,,,,2,0,0,0,0,0,2
2,1,Karnali Yaks,Chitwan Rhinos,9.3,1,Kushal Malla,Priyank Panchal,Mark Watt,square,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,9.4,1,Kushal Malla,Mark Watt,Priyank Panchal,point,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,9.5,6,Kushal Malla,Priyank Panchal,Mark Watt,straight,,,,6,0,0,0,0,0,6
2,1,Karnali Yaks,Chitwan Rhinos,9.6,1,Kushal Malla,Priyank Panchal,Mark Watt,mid wicket,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,10.1,4,Saif Zaib,Priyank Panchal,Mark Watt,mid wicket,,,,4,0,0,0,0,0,4
2,1,Karnali Yaks,Chitwan Rhinos,10.2,6,Saif Zaib,Priyank Panchal,Mark Watt,long on,,,,6,0,0,0,0,0,6
2,1,Karnali Yaks,Chitwan Rhinos,10.3,1,Saif Zaib,Priyank Panchal,Mark Watt,backward square leg,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,10.4,0,Saif Zaib,Mark Watt,Priyank Panchal,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,10.5,0,Saif Zaib,Mark Watt,Priyank Panchal,short fine leg,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,10.6,1lb,Saif Zaib,Mark Watt,Priyank Panchal,point,,,,0,0,0,1,0,1,1
2,1,Karnali Yaks,Chitwan Rhinos,11.1,1,Ravi Bopara,Mark Watt,Priyank Panchal,backward square leg,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,11.2,1,Ravi Bopara,Priyank Panchal,Mark Watt,backward point,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,11.3,1,Ravi Bopara,Mark Watt,Priyank Panchal,long off,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,11.4,1,Ravi Bopara,Priyank Panchal,Mark Watt,covers,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,11.5,1,Ravi Bopara,Mark Watt,Priyank Panchal,deep mid wicket,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,11.6,1,Ravi Bopara,Priyank Panchal,Mark Watt,short fine leg,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,12.1,4,Kamal Singh Airee,Priyank Panchal,Mark Watt,extra covers,,,,4,0,0,0,0,0,4
2,1,Karnali Yaks,Chitwan Rhinos,12.2,0,Kamal Singh Airee,Priyank Panchal,Mark Watt,mid off,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,12.3,1,Kamal Singh Airee,Priyank Panchal,Mark Watt,long on,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,12.4,0,Kamal Singh Airee,Mark Watt,Priyank Panchal,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,12.5,1,Kamal Singh Airee,Mark Watt,Priyank Panchal,covers,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,12.6,0,Kamal Singh Airee,Priyank Panchal,Mark Watt,mid off,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,13.1,1,Ravi Bopara,Mark Watt,Priyank Panchal,backward square leg,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,13.2,1,Ravi Bopara,Priyank Panchal,Mark Watt,backward square leg,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,13.3,1,Ravi Bopara,Mark Watt,Priyank Panchal,mid wicket,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,13.4,0,Ravi Bopara,Priyank Panchal,Mark Watt,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,13.5,1,Ravi Bopara,Priyank Panchal,Mark Watt,deep mid wicket,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,13.6,0,Ravi Bopara,Mark Watt,Priyank Panchal,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,14.1,4,Rijan Dhakal,Priyank Panchal,Mark Watt,third man,,,,4,0,0,0,0,0,4
2,1,Karnali Yaks,Chitwan Rhinos,14.2,1,Rijan Dhakal,Priyank Panchal,Mark Watt,backward point,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,14.3,2w,Rijan Dhakal,Mark Watt,Priyank Panchal,,,,,0,2,0,0,0,2,2
2,1,Karnali Yaks,Chitwan Rhinos,14.3,6,Rijan Dhakal,Priyank Panchal,Mark Watt,deep mid wicket,,,,6,0,0,0,0,0,6
2,1,Karnali Yaks,Chitwan Rhinos,14.4,1,Rijan Dhakal,Priyank Panchal,Mark Watt,backward point,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,14.5,0,Rijan Dhakal,Mark Watt,Priyank Panchal,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,14.6,2,Rijan Dhakal,Mark Watt,Priyank Panchal,short third man,,,,2,0,0,0,0,0,2
2,1,Karnali Yaks,Chitwan Rhinos,15.1,1,Ravi Bopara,Priyank Panchal,Mark Watt,deep square leg,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,15.2,1,Ravi Bopara,Mark Watt,Priyank Panchal,sweeper,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,15.3,6,Ravi Bopara,Priyank Panchal,Mark Watt,deep mid wicket,,,,6,0,0,0,0,0,6
2,1,Karnali Yaks,Chitwan Rhinos,15.4,W,Ravi Bopara,Priyank Panchal,Mark Watt,long on,Priyank Panchal,caught,Dev Khanal,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,15.5,0,Ravi Bopara,Pawan Sarraf,Mark Watt,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,15.6,0,Ravi Bopara,Pawan Sarraf,Mark Watt,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,16.1,0,Sohail Tanvir,Mark Watt,Pawan Sarraf,fine leg,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,16.2,1,Sohail Tanvir,Mark Watt,Pawan Sarraf,covers,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,16.3,4lb,Sohail Tanvir,Pawan Sarraf,Mark Watt,fine leg,,,,0,0,0,4,0,4,4
2,1,Karnali Yaks,Chitwan Rhinos,16.4,0,Sohail Tanvir,Pawan Sarraf,Mark Watt,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,16.5,0,Sohail Tanvir,Pawan Sarraf,Mark Watt,backward point,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,16.6,1,Sohail Tanvir,Pawan Sarraf,Mark Watt,deep mid wicket,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,17.1,1b,Rijan Dhakal,Pawan Sarraf,Mark Watt,,,,,0,0,1,0,0,1,1
2,1,Karnali Yaks,Chitwan Rhinos,17.2,1,Rijan Dhakal,Mark Watt,Pawan Sarraf,long off,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,17.3,2,Rijan Dhakal,Pawan Sarraf,Mark Watt,deep mid wicket,,,,2,0,0,0,0,0,2
2,1,Karnali Yaks,Chitwan Rhinos,17.4,0,Rijan Dhakal,Pawan Sarraf,Mark Watt,,,,,0,0,0,0,0,0,0
2,1,Karnali Yaks,Chitwan Rhinos,17.5,1,Rijan Dhakal,Pawan Sarraf,Mark Watt,long off,,,,1,0,0,0,0,0,1
2,1,Karnali Yaks,Chitwan Rhinos,17.6,4,Rijan Dhakal,Mark Watt,Pawan Sarraf,backward point,,,,4,0,0,0,0,0,4
